customer_id,age,gender,city,income,education,experience_years,monthly_spending,credit_score,signup_date,has_credit_card,loan_amount,employment_type,defaulted
C102198,39.0,Male,karachi,126232.57,Matric,21,14413.79,789.0,2026-07-01,Yes,286509.29,Business,0
C102199,29.0,Male,karachi,77073.67,Intermediate,0,52725.75,409.0,2026-08-01,Yes,429378.35,Student,1
C102200,23.0,Male,rawalpindi,56989.67,Bachelor,9,60405.45,328.0,2026-09-01,No,149682.56,Student,0
C102201,19.0,Male,karachi,116481.6,Bachelor,6,40971.32,467.0,2026-10-01,No,281583.89,Unemployed,1
C102202,41.0,Female,rawalpindi,137915.7,Master,29,4346.13,443.0,2026-11-01,Yes,346217.6,Student,0
C102203,35.0,Male,karachi,62614.84,Matric,29,22944.36,574.3770154373927,2026-12-01,Yes,171010.0,Business,0
C102204,74.0,Female,rawalpindi,108961.55,Bachelor,12,34798.72,796.0,2026-01-13,Yes,154935.14,Unemployed,0
C102205,58.0,Male,faisalabad,65567.53,Matric,27,47422.43,459.0,2026-01-14,Yes,172164.35,Student,1
C102206,56.0,Female,Lahore,62973.59,Master,8,26813.52,659.0,2026-01-15,Yes,375290.0,Government,0
C102207,74.0,Female,faisalabad,85476.32999999999,Master,23,42861.56,654.0,2026-01-16,Yes,190416.3,Unemployed,0
C102208,21.0,Male,faisalabad,99116.41,Master,24,34603.37,375.0,2026-01-17,Yes,337077.17,Private,1
C102209,29.0,Male,rawalpindi,84880.05,Intermediate,24,19704.91,729.0,2026-01-18,Yes,315894.05,Unemployed,0
C102210,49.0,Male,Lahore,62299.48,Matric,1,40934.62,488.0,2026-01-19,No,248661.51,Unemployed,0
C102211,64.0,Female,rawalpindi,22450.13,Matric,18,43820.97,680.0,2026-01-20,Yes,247704.90777003483,Unemployed,0
C102212,35.0,Female,rawalpindi,172895.22,PhD,3,36604.41,357.0,2026-01-21,Yes,138300.72,Private,0
C102213,52.0,Male,islamabad,86539.73,Unknown,5,53216.71,788.0,2026-01-22,Yes,537982.17,Business,0
C102214,43.0,Male,faisalabad,107156.48,PhD,12,28122.87,321.0,2026-01-23,No,327241.78,Private,0
C102215,44.0,Female,faisalabad,134555.68,Intermediate,3,40084.96,820.0,2026-01-24,Yes,8387.66,Private,0
C102216,71.0,Female,karachi,67848.69,Matric,4,37869.53,334.0,2026-01-25,Yes,228137.35,Government,1
C102217,70.0,Female,Lahore,78136.08,Master,34,11064.47,429.0,2026-01-26,Yes,168479.8,Government,1
C102218,55.0,Female,islamabad,70450.89,Matric,10,25285.69,357.0,2024-02-15,No,231337.03,Government,0
C102219,49.0,Male,Lahore,0.0,Matric,28,31617.24,430.0,2026-01-28,No,475565.09,Business,1
C102220,48.0,Female,Lahore,52259.31,Bachelor,11,50919.95,431.0,2026-01-29,No,6075.97,Unemployed,1
C102221,49.0,Female,Lahore,85476.32999999999,Matric,1,26088.0,600.0,2026-01-30,No,372920.98,Unemployed,1
C102222,29.0,Female,faisalabad,79583.06,Master,3,34798.72,673.0,2026-01-31,Yes,293467.79,Private,0
C102223,20.0,Male,karachi,99864.63,Matric,22,49469.4,335.0,2026-01-02,Yes,417917.05,Government,1
C102224,33.0,Male,karachi,79930.04,PhD,21,50860.86,510.0,2026-02-02,Yes,286589.87,Business,0
C102225,53.0,Male,rawalpindi,110998.54,Matric,29,16984.09,669.0,2026-03-02,No,75292.43,Government,0
C102226,42.0,Male,Lahore,73743.45,Matric,32,37614.73,782.0,2026-04-02,Yes,192946.4,Government,0
C102227,62.0,Female,Lahore,85692.31,Master,9,29676.49,689.0,2026-05-02,No,37217.43,Unemployed,1
C102228,43.0,Male,islamabad,126294.39,Matric,33,34798.72,600.0,2026-06-02,No,511412.83,Business,0
C102229,51.0,Female,karachi,83205.56,Master,26,71656.95,524.0,2026-07-02,Yes,248826.76,Unemployed,1
C102230,50.0,Female,Lahore,85476.32999999999,Master,21,32061.06,632.0,2026-08-02,No,133988.63,Unemployed,0
C102231,63.0,Female,rawalpindi,41200.08,Matric,2,51973.25,719.0,2026-09-02,No,222946.74,Student,1
C102232,56.0,Male,Lahore,59043.87,Master,15,30316.47,763.0,2026-10-02,Yes,247704.90777003483,Private,0
C102233,51.0,Female,karachi,71942.41,Master,9,40940.67,603.0,2026-11-02,No,295988.44,Unemployed,0
C102234,56.0,Male,Lahore,80535.13,Intermediate,6,52894.61,823.0,2026-12-02,Yes,402403.23,Student,0
C102235,57.0,Female,faisalabad,139843.25,Intermediate,34,34017.35,361.0,2026-02-13,No,254778.56,Government,0
C102236,19.0,Male,faisalabad,117450.92,Intermediate,26,42133.75,558.0,2026-02-14,Yes,235104.54,Student,0
C102237,46.22862068965517,Male,karachi,94150.13,Master,23,46068.87,627.0,2026-02-15,Yes,52695.9,Business,0
C102238,69.0,Male,Lahore,93826.86,Intermediate,4,42995.66,479.0,2026-02-16,No,118463.52,Student,0
C102239,26.0,Male,islamabad,46332.09,PhD,9,24699.75,607.0,2026-02-17,No,186564.17,Unemployed,0
C102240,46.22862068965517,Male,rawalpindi,91549.88,Master,17,25768.37,514.0,2026-02-18,Yes,405690.7,Private,1
C102241,50.0,Male,rawalpindi,137559.92,PhD,8,18376.64,562.0,2026-02-19,Yes,115625.0,Private,0
C102242,70.0,Male,faisalabad,63837.02,Bachelor,18,31309.09,328.0,2026-02-20,Yes,305622.91,Business,0
C102243,59.0,Male,islamabad,62718.3,Master,0,27141.08,472.0,2026-02-21,Yes,347985.49,Government,0
C102244,32.0,Male,islamabad,89175.47,PhD,25,38274.57,423.0,2026-02-22,Yes,351361.31,Government,0
C102245,49.0,Male,karachi,85476.32999999999,Master,18,27082.86,359.0,2026-02-23,Yes,191327.36,Unemployed,0
C102246,57.0,Female,faisalabad,136555.94,Bachelor,19,257.98,840.0,2026-02-24,Yes,140793.11,Private,0
C102247,46.22862068965517,Female,rawalpindi,126245.86,Bachelor,32,36716.0,415.0,2026-02-25,Yes,168666.1,Business,0
C102248,56.0,Male,Lahore,72224.33,PhD,15,17478.52,655.0,2026-02-26,Yes,221373.39,Government,0
C102249,63.0,Female,Lahore,153974.32,PhD,23,20395.95,637.0,2026-02-27,Yes,252919.45,Student,0
C102250,40.0,Male,rawalpindi,85476.32999999999,PhD,1,42431.54,350.0,2026-02-28,No,344448.72,Unemployed,0
C102251,28.0,Female,faisalabad,65811.73,PhD,21,5090.79,591.0,2026-01-03,No,229397.21,Government,0
C102252,36.0,Male,Lahore,95663.26,Bachelor,20,31784.08,574.3770154373927,2026-02-03,No,428285.38,Student,0
C102253,41.0,Female,faisalabad,53083.46,Bachelor,13,28862.49,665.0,2026-03-03,No,235828.74,Student,0
C102254,21.0,Male,Unknown,104331.7,Master,24,57238.78,499.0,2026-04-03,Yes,172758.97,Government,0
C102255,67.0,Female,karachi,139505.87,Bachelor,25,20976.39,562.0,2026-05-03,Yes,110947.38,Government,1
C102256,50.0,Male,Unknown,85476.32999999999,Intermediate,23,35859.62,352.0,2026-06-03,Yes,483503.13,Private,1
C102257,29.0,Male,islamabad,10529.2,Bachelor,26,35028.6,738.0,2026-07-03,Yes,354541.87,Government,1
C102258,71.0,Female,karachi,83159.72,Intermediate,30,28918.34,589.0,2026-08-03,Yes,227616.11,Business,0
C102259,35.0,Male,Lahore,100330.07,Intermediate,30,36757.5,606.0,2026-09-03,Yes,434008.69,Government,1
C102260,74.0,Female,islamabad,87956.73,Intermediate,18,30128.03,536.0,2026-10-03,Yes,413118.67,Unemployed,1
C102261,72.0,Male,faisalabad,74208.82,Intermediate,34,51464.92,577.0,2026-11-03,Yes,246876.35,Unemployed,0
C102262,66.0,Female,faisalabad,85476.32999999999,Matric,24,28102.09,574.3770154373927,2026-12-03,No,344067.3,Unemployed,0
C102263,46.0,Male,karachi,49382.08,Matric,21,37921.05,670.0,2026-03-13,Yes,240060.59,Business,1
C102264,71.0,Male,islamabad,88235.7,PhD,15,56698.81,829.0,2026-03-14,No,456030.09,Private,0
C102265,32.0,Female,Lahore,77967.78,Master,2,34798.72,543.0,2026-03-15,No,251511.52,Student,1
C102266,61.0,Female,islamabad,66950.44,Matric,27,38114.2,430.0,2026-03-16,No,66302.04,Student,1
C102267,18.0,Female,islamabad,144100.79,Master,7,43742.77,523.0,2026-03-17,No,260780.52,Private,0
C102268,69.0,Male,faisalabad,67176.28,Master,33,46080.29,486.0,2025-06-15,Yes,231854.48,Unemployed,0
C102269,46.0,Female,islamabad,114677.36,Matric,10,8572.1,493.0,2026-03-19,Yes,262417.73,Government,0
C102270,46.0,Male,Lahore,105847.65,PhD,3,26305.42,366.0,2026-03-20,Yes,265689.66,Government,1
C102271,67.0,Male,karachi,124985.45,Master,34,34798.72,555.0,2026-03-21,No,220523.83,Business,0
C102272,27.0,Male,islamabad,85476.32999999999,Master,33,59045.72,654.0,2026-03-22,No,273525.18,Government,0
C102273,32.0,Female,faisalabad,79180.45,PhD,24,60022.82,390.0,2026-03-23,Yes,289324.59,Business,0
C102274,68.0,Female,faisalabad,46660.24,Matric,12,45094.78,750.0,2026-03-24,Yes,247704.90777003483,Private,1
C102275,52.0,Female,Lahore,87642.18,Matric,20,34798.72,443.0,2026-03-25,Yes,195551.63,Government,0
C102276,27.0,Female,rawalpindi,89557.9,Bachelor,21,43502.38,550.0,2026-03-26,Yes,281525.57,Student,0
C102277,20.0,Male,islamabad,67020.16,Bachelor,8,17827.45,835.0,2026-03-27,No,154801.06,Government,0
C102278,19.0,Male,rawalpindi,143312.05,Bachelor,20,42171.1,779.0,2026-03-28,Yes,144453.94,Student,0
C102279,18.0,Male,faisalabad,112930.45,Intermediate,16,28889.36,337.0,2026-03-29,Yes,317530.84,Private,0
C102280,19.0,Female,Lahore,68075.39,Bachelor,25,34350.53,743.0,2026-03-30,Yes,-34241.78,Student,0
C102281,49.0,Female,islamabad,158328.67,Bachelor,33,23345.91,511.0,2026-03-31,No,236458.31,Student,0
C102282,74.0,Male,karachi,68511.74,Intermediate,28,40551.29,632.0,2026-01-04,No,176095.58,Student,0
C102283,24.0,Female,faisalabad,72774.22,Intermediate,11,41639.19,449.0,2026-02-04,Yes,247704.90777003483,Student,0
C102284,29.0,Male,Lahore,122471.75,Master,19,42940.98,566.0,2026-03-04,Yes,-75721.18,Unemployed,0
C102285,73.0,Female,karachi,64315.0,Matric,12,41422.25,380.0,2026-04-04,No,114474.62,Unemployed,0
C102286,27.0,Female,faisalabad,87486.66,Bachelor,34,26272.03,822.0,2026-05-04,Yes,308839.98,Student,0
C102287,54.0,Female,Lahore,91430.38,PhD,11,58912.81,664.0,2026-06-04,Yes,242987.82,Private,0
C102288,62.0,Female,karachi,131482.32,Matric,17,30593.99,409.0,2026-07-04,Yes,258014.57,Private,1
C102289,46.0,Female,faisalabad,43588.98,Matric,11,62535.94,641.0,2026-08-04,Yes,215781.44,Student,0
C102290,65.0,Female,islamabad,75349.21,PhD,2,49446.85,569.0,2026-09-04,No,202186.38,Private,0
C102291,42.0,Female,faisalabad,113251.25,Bachelor,1,40555.01,547.0,2026-10-04,Yes,367874.16,Unemployed,0
C102292,48.0,Female,Lahore,76319.12,Bachelor,18,32477.47,802.0,2026-11-04,Yes,282406.66,Private,0
C102293,23.0,Female,karachi,84988.34,Matric,27,28490.78,557.0,2026-12-04,Yes,131914.76,Student,0
C102294,37.0,Female,karachi,105872.86,PhD,6,48147.04,595.0,2024-10-03,No,281081.42,Unemployed,0
C102295,59.0,Male,rawalpindi,76525.87,PhD,27,31903.27,819.0,2026-04-14,Yes,268329.44,Business,0
C102296,40.0,Female,karachi,71494.1,Intermediate,4,16476.04,695.0,2026-04-15,Yes,186034.47,Student,0
C102297,73.0,Female,karachi,55364.98,Unknown,33,29857.38,676.0,2026-04-16,Yes,46781.62,Private,0
C102298,72.0,Male,karachi,109683.06,Matric,17,57119.41,582.0,2026-04-17,Yes,29071.85,Government,1
C102299,49.0,Female,Lahore,107203.29,Matric,1,43453.62,666.0,2026-04-18,Yes,203541.46,Government,0
C102300,60.0,Female,Lahore,79103.76,Intermediate,21,20204.88,835.0,2026-04-19,No,313201.09,Private,0
C102301,50.0,Female,islamabad,86583.34,Bachelor,10,33063.88,766.0,2026-04-20,Yes,256686.45,Private,0
C102302,59.0,Female,karachi,50354.53,Bachelor,8,68850.73,395.0,2026-04-21,No,296109.17,Private,1
C102303,29.0,Female,faisalabad,111497.86,Bachelor,8,26238.17,543.0,2026-04-22,Yes,43774.58,Private,0
C102304,59.0,Male,islamabad,68531.48,Master,17,28221.68,633.0,2026-04-23,N,229648.21,Unemployed,0
C102305,29.0,Male,faisalabad,91516.42,Intermediate,32,52436.08,648.0,2026-04-24,No,274860.79,Government,0
C102306,43.0,Male,faisalabad,99283.02,Bachelor,22,40184.23,439.0,2026-04-25,Yes,233177.71,Government,0
C102307,19.0,Male,rawalpindi,102648.44,Matric,15,34798.72,421.0,2026-04-26,No,399840.1,Government,1
C102308,19.0,Female,faisalabad,164679.57,Master,1,21681.7,639.0,2026-04-27,Yes,235842.38,Business,0
C102309,58.0,Male,faisalabad,99953.47,Intermediate,24,11375.58,572.0,2026-04-28,Yes,77495.47,Unemployed,0
C102310,42.0,Male,Lahore,37052.56,Matric,27,21763.46,785.0,2026-04-29,No,138591.89,Government,1
C102311,62.0,Male,rawalpindi,94030.77,Master,2,55002.03,726.0,2026-04-30,Yes,123065.71,Student,0
C102312,57.0,Male,Lahore,106366.29,Master,0,10638.83,512.0,2026-01-05,Yes,135415.72,Government,0
C102313,52.0,Male,islamabad,50000000.0,PhD,14,45096.31,544.0,2026-02-05,Yes,269435.99,Business,1
C102314,28.0,Male,islamabad,66474.85,Matric,8,58604.83,530.0,2026-03-05,Yes,296856.3,Student,1
C102315,23.0,Male,rawalpindi,89200.92,Matric,1,70476.29,816.0,2026-04-05,No,217845.24,Student,0
C102316,24.0,Male,faisalabad,102191.88,Intermediate,15,37120.91,773.0,2026-05-05,No,203227.84,Unemployed,0
C102317,23.0,Male,rawalpindi,61823.65,Matric,33,14033.75,377.0,2026-06-05,No,371446.09,Private,0
C102318,33.0,Male,karachi,88903.88,PhD,32,35230.23,409.0,2026-07-05,No,310199.34,Government,0
C102319,46.22862068965517,Male,karachi,92851.62,PhD,11,41503.86,503.0,2026-08-05,Yes,25694.81,Private,0
C102320,55.0,Male,karachi,113484.18,Unknown,10,12935.81,559.0,2026-09-05,Yes,221205.66,Business,0
C102321,56.0,Male,Lahore,126091.32,Master,34,20982.48,349.0,2026-10-05,No,444214.89,Unemployed,1
C102322,49.0,Female,karachi,89862.82,Master,10,39344.45,694.0,2026-11-05,Yes,207453.9,Student,0
C102323,64.0,Female,islamabad,125888.65,Bachelor,6,51795.19,353.0,2026-12-05,Yes,247704.90777003483,Student,0
C102324,57.0,Male,karachi,68905.8,PhD,5,52119.54,334.0,2026-05-13,Yes,485952.59,Unemployed,1
C102325,54.0,Female,karachi,70573.13,Master,6,27048.5,687.0,2026-05-14,No,272778.05,Business,0
C102326,22.0,Female,Unknown,82990.91,Matric,12,31214.93,357.0,2026-05-15,Yes,203056.87,Government,0
C102327,22.0,Female,rawalpindi,54117.68,Matric,26,35375.25,566.0,2026-05-16,Yes,42862.69,Business,0
C102328,48.0,Female,faisalabad,78969.54,PhD,24,23722.47,709.0,2026-05-17,Yes,247704.90777003483,Student,0
C102329,46.22862068965517,Female,Lahore,92096.99,Intermediate,6,38754.15,348.0,2026-05-18,Yes,147488.62,Student,1
C102330,28.0,Female,faisalabad,118188.4,PhD,25,28021.14,785.0,2026-05-19,Yes,471210.26,Unemployed,0
C102331,24.0,Male,rawalpindi,94516.56,Bachelor,15,50768.89,444.0,2026-05-20,Yes,306326.05,Government,0
C102332,37.0,Female,faisalabad,102680.42,Master,2,49469.36,305.0,2026-05-21,Yes,374526.83,Private,0
C102333,39.0,Female,islamabad,104487.08,Unknown,13,41757.51,620.0,2026-05-22,Yes,537483.85,Business,1
C102334,25.0,Male,Lahore,40371.33,Intermediate,3,54320.59,806.0,2026-05-23,Yes,401394.92,Private,0
C102335,69.0,Female,faisalabad,82330.99,Bachelor,31,55217.39,452.0,2026-05-24,Yes,146841.54,Unemployed,0
C102336,58.0,Male,faisalabad,112435.25,Master,5,32689.97,671.0,2026-05-25,Yes,86955.57,Unemployed,0
C102337,65.0,Female,karachi,107261.29,PhD,33,52616.99,471.0,2026-05-26,Yes,239173.89,Student,0
C102338,71.0,Female,islamabad,110666.27,Matric,3,41393.41,397.0,2026-05-27,Yes,231994.97,Private,1
C102339,54.0,Female,Lahore,85476.32999999999,PhD,25,10916.82,637.0,2026-05-28,Yes,195730.26,Government,0
C102340,33.0,Female,karachi,85476.32999999999,Intermediate,21,36971.91,660.0,2026-05-29,No,452218.14,Business,1
C102341,46.22862068965517,Male,Unknown,77303.58,Master,24,18861.2,369.0,2026-05-30,Yes,240707.64,Unemployed,1
C102342,19.0,Female,faisalabad,14459.69,Bachelor,3,10923.26,558.0,2026-05-31,Yes,346590.78,Student,0
C102343,23.0,Male,faisalabad,114054.78,PhD,8,37820.19,694.0,2026-01-06,Yes,194443.14,Private,0
C102344,28.0,Female,islamabad,111622.68,Unknown,28,29232.15,328.0,2026-02-06,Yes,243745.76,Private,1
C102345,66.0,Female,faisalabad,85476.32999999999,Master,1,17503.15,447.0,2026-03-06,Yes,166523.31,Government,1
C102346,43.0,Male,karachi,76282.2,Matric,29,26933.12,733.0,2026-04-06,Yes,313642.27,Government,0
C102347,46.0,Male,faisalabad,58499.17,Bachelor,17,36835.03,771.0,2026-05-06,Yes,61034.93,Government,0
C102348,68.0,Male,Unknown,123341.26,Master,20,34798.72,491.0,2026-06-06,Yes,254095.5,Government,0
C102349,22.0,Male,rawalpindi,54852.26,Matric,0,37230.44,667.0,2026-07-06,Yes,224912.83,Government,0
C102350,19.0,Female,karachi,108030.01,Intermediate,19,60310.8,694.0,2024-02-15,No,155410.06,Private,0
C102351,68.0,Male,Lahore,61312.36,Intermediate,20,42981.61,821.0,2026-09-06,Yes,333489.26,Unemployed,0
C102352,33.0,Male,islamabad,137884.61,Intermediate,16,34798.72,574.3770154373927,2026-10-06,Yes,241004.27,Private,0
C102353,48.0,Female,islamabad,108344.73,Bachelor,16,34798.72,304.0,2026-11-06,Yes,228906.88,Private,0
C102354,54.0,Female,rawalpindi,91069.63,Bachelor,29,20381.3,321.0,2026-12-06,No,324577.54,Private,0
C102355,71.0,Male,Lahore,49503.04,Matric,7,63921.83,645.0,2026-06-13,Yes,122227.63,Government,0
C102356,26.0,Male,Unknown,126024.12,PhD,2,27009.93,621.0,2026-06-14,Yes,335477.08,Student,0
C102357,20.0,Male,karachi,86584.27,Bachelor,21,36823.1,432.0,2026-06-15,Yes,204098.21,Unemployed,1
C102358,24.0,Female,faisalabad,40952.77,PhD,4,29744.41,360.0,2026-06-16,Yes,293042.0,Student,0
C102359,31.0,Male,karachi,88287.78,Intermediate,4,33253.31,826.0,2026-06-17,Yes,317804.93,Private,0
C102360,62.0,Female,faisalabad,110270.47,Matric,34,23652.69,512.0,2026-06-18,Yes,386621.83,Private,0
C102361,36.0,Male,Lahore,106378.28,Master,12,10390.36,796.0,2026-06-19,No,243590.84,Unemployed,0
C102362,67.0,Male,rawalpindi,103609.47,Master,22,33611.38,734.0,2026-06-20,Yes,360351.35,Student,0
C102363,24.0,Male,Lahore,101066.22,Master,0,31745.67,627.0,2026-06-21,Yes,401890.26,Government,1
C102364,22.0,Male,karachi,90581.94,Matric,22,41402.65,595.0,2026-06-22,Yes,133252.36,Government,1
C102365,28.0,Female,faisalabad,113508.1,Intermediate,32,35666.54,739.0,2026-06-23,No,131073.82,Government,0
C102366,53.0,Male,islamabad,65368.92,PhD,3,26923.41,609.0,2026-06-24,Yes,283888.39,Business,0
C102367,49.0,Female,faisalabad,39136.52,Master,26,32952.12,817.0,2026-06-25,Yes,302473.77,Business,1
C102368,27.0,Female,rawalpindi,79192.19,PhD,25,37745.0,542.0,2026-06-26,Yes,486843.13,Private,0
C102369,35.0,Male,karachi,84069.4,PhD,24,38375.91,518.0,2026-06-27,Yes,147459.83,Private,0
C102370,61.0,Male,Lahore,52967.19,Bachelor,31,19057.57,341.0,2026-06-28,Yes,312034.38,Government,0
C102371,44.0,Male,Lahore,77453.29,PhD,22,29311.45,438.0,2026-06-29,No,408745.81,Business,1
C102372,44.0,Female,Lahore,27740.83,Bachelor,19,38686.97,317.0,2026-06-30,Yes,-346.92,Business,0
C102373,24.0,Male,rawalpindi,67921.01,Matric,30,54150.58,386.0,2026-01-07,No,221477.18,Government,0
C102374,59.0,Male,rawalpindi,108724.14,Intermediate,29,34798.72,484.0,2026-02-07,Yes,208470.27,Government,0
C102375,46.22862068965517,Male,islamabad,52230.03,PhD,4,54758.03,841.0,2026-03-07,No,278906.5,Business,0
C102376,22.0,Male,rawalpindi,72769.66,Intermediate,2,32692.38,551.0,2026-04-07,Yes,359875.88,Business,0
C102377,47.0,Male,rawalpindi,106700.62,Matric,23,46972.71,610.0,2026-05-07,Yes,146716.37,Business,0
C102378,31.0,Male,islamabad,85476.32999999999,PhD,7,34798.72,785.0,2026-06-07,Yes,441624.88,Student,0
C102379,36.0,Male,karachi,100046.13,PhD,13,24853.53,379.0,2026-07-07,Yes,374431.4,Government,0
C102380,26.0,Male,Lahore,32975.8,PhD,2,40047.2,484.0,2026-08-07,Yes,191405.77,Private,1
C102381,46.0,Female,faisalabad,80072.04,Matric,28,29475.57,574.3770154373927,2026-09-07,No,330213.28,Private,0
C102382,32.0,Female,islamabad,122969.89,Intermediate,31,4954.16,560.0,2026-10-07,Yes,343853.2,Government,1
C102383,56.0,Female,karachi,68473.61,Master,23,51373.98,703.0,2026-11-07,No,401946.17,Government,0
C102384,34.0,Male,islamabad,102409.2,Matric,5,24187.51,655.0,2026-12-07,Yes,186591.97,Business,0
C102385,43.0,Male,Lahore,95715.1,Master,10,40348.0,607.0,2026-07-13,No,100936.39,Unemployed,0
C102386,25.0,Male,faisalabad,31635.12,PhD,27,34846.51,372.0,2026-07-14,No,153803.46,Private,0
C102387,48.0,Female,karachi,67020.08,Intermediate,22,48302.14,471.0,2026-07-15,Yes,182592.73,Business,0
C102388,69.0,Female,rawalpindi,56156.19,Bachelor,17,62920.18,694.0,2026-07-16,Yes,232244.03,Government,0
C102389,46.0,Female,faisalabad,81365.16,PhD,14,36522.49,709.0,2026-07-17,No,131159.9,Business,0
C102390,39.0,Female,rawalpindi,104723.04,Unknown,9,53807.54,449.0,2026-07-18,No,265867.71,Private,0
C102391,55.0,Female,Lahore,84228.34,Intermediate,2,40446.45,640.0,2026-07-19,Yes,339469.3,Private,0
C102392,50.0,Male,rawalpindi,113460.49,Bachelor,11,21699.1,619.0,2026-07-20,No,335479.01,Student,0
C102393,34.0,Female,karachi,40759.78,Intermediate,5,28068.95,511.0,2026-07-21,Yes,548732.09,Government,0
C102394,41.0,Female,faisalabad,57369.69,Master,19,37268.79,848.0,2026-07-22,No,236533.66,Private,0
C102395,61.0,Female,faisalabad,83121.34,Matric,13,6243.8,521.0,2026-07-23,No,116928.25,Business,0
C102396,23.0,Male,faisalabad,115971.16,PhD,34,25850.79,596.0,2026-07-24,YES,104059.69,Private,0
C102397,42.0,Female,rawalpindi,65401.67,Intermediate,30,42512.11,391.0,2026-07-25,No,280137.51,Government,0
C102398,72.0,Female,Lahore,105597.93,Bachelor,24,30222.21,793.0,2026-07-26,Yes,181884.0,Government,0
C102399,66.0,Female,islamabad,45252.41,Intermediate,6,46547.33,788.0,2026-07-27,Yes,70834.85,Business,0
C102400,66.0,Male,Lahore,115219.12,PhD,7,59158.4,376.0,2026-07-28,No,299207.8,Government,0
C102401,38.0,Female,faisalabad,151444.18,Matric,24,37517.86,360.0,2026-07-29,Yes,129409.66,Private,0
C102402,65.0,Female,rawalpindi,82891.58,Bachelor,10,17438.26,844.0,2026-07-30,Yes,200537.87,Student,1
C102403,29.0,Female,faisalabad,85476.32999999999,Master,21,40138.04,511.0,2026-07-31,Yes,411934.42,Government,1
C102404,68.0,Female,Lahore,128745.88,Matric,9,31357.58,779.0,2026-01-08,No,131985.21,Private,0
C102405,33.0,Female,islamabad,125867.88,Matric,28,44691.49,494.0,2026-02-08,Yes,84731.38,Student,0
C102406,22.0,Female,karachi,96870.55,Intermediate,11,17010.54,626.0,2026-03-08,No,55175.73,Private,0
C102407,22.0,Female,faisalabad,166787.5,Intermediate,20,18745.26,306.0,2026-04-08,No,184794.24,Government,0
C102408,62.0,Male,islamabad,108893.37,Matric,3,47010.52,694.0,2026-05-08,Yes,101850.36,Private,1
C102409,55.0,Male,islamabad,93434.92,PhD,25,17413.66,541.0,2026-06-08,No,85065.88,Business,0
C102410,63.0,Male,faisalabad,85476.32999999999,Master,32,21388.46,607.0,2026-07-08,No,150156.2,Unemployed,0
C102411,31.0,Female,islamabad,85476.32999999999,Bachelor,0,41737.82,747.0,2026-08-08,Yes,148955.35,Student,0
C102412,53.0,Male,karachi,93392.45,Intermediate,20,31164.18,304.0,2026-09-08,Yes,113224.83,Business,0
C102413,40.0,Male,Lahore,83015.51,PhD,19,33277.49,750.0,2026-10-08,No,531704.14,Unemployed,0
C102414,50.0,Male,islamabad,144243.6,Bachelor,26,48127.38,332.0,2026-11-08,Yes,486616.87,Business,0
C102415,34.0,Female,islamabad,89191.52,Matric,11,33238.91,734.0,2026-12-08,Yes,201748.21,Business,0
C102416,69.0,Male,islamabad,95196.6,Unknown,9,42439.61,694.0,2026-08-13,No,176224.7,Unemployed,0
C102417,32.0,Female,rawalpindi,78872.22,Bachelor,27,36432.82,421.0,2026-08-14,No,232539.69,Business,0
C102418,63.0,Male,karachi,96533.39,Bachelor,25,22134.62,604.0,2026-08-15,No,247704.90777003483,Government,0
C102419,70.0,Female,Lahore,80544.66,Bachelor,22,47864.63,630.0,2026-08-16,Y,118816.4,Government,0
C102420,67.0,Female,rawalpindi,103421.93,Matric,32,27362.17,824.0,2026-08-17,No,182339.03,Government,0
C102421,73.0,Female,faisalabad,81005.94,Matric,15,43502.3,566.0,2026-08-18,No,196363.4,Business,0
C102422,64.0,Female,Lahore,76584.67,Matric,23,36357.66,574.3770154373927,2026-08-19,No,356447.9,Government,0
C102423,61.0,Female,Unknown,61786.73,Matric,14,26499.12,502.0,2026-08-20,No,194485.7,Private,0
C102424,59.0,Male,islamabad,88442.96,PhD,16,43514.0,699.0,2026-08-21,No,249956.09,Unemployed,0
C102425,70.0,Male,islamabad,60616.18,PhD,28,36192.92,593.0,2026-08-22,Yes,166840.49,Private,0
C102426,34.0,Female,Lahore,109769.89,Bachelor,13,33354.96,717.0,2026-08-23,Yes,479173.41,Unemployed,1
C102427,30.0,Male,rawalpindi,78775.64,PhD,28,47734.31,809.0,2026-08-24,No,532286.79,Government,0
C102428,45.0,Female,Lahore,70997.07,Bachelor,18,37371.2,624.0,2026-08-25,N,384855.37,Unemployed,0
C102429,18.0,Female,rawalpindi,99774.23,Intermediate,30,36767.83,778.0,2026-08-26,No,328795.06,Unemployed,0
C102430,59.0,Male,islamabad,110108.45,Bachelor,13,35321.93,561.0,2026-08-27,No,247704.90777003483,Student,0
C102431,36.0,Female,faisalabad,87921.22,Bachelor,25,25408.62,703.0,2026-08-28,Yes,298556.39,Government,0
C102432,56.0,Female,Lahore,25289.91,Bachelor,2,19649.27,816.0,2026-08-29,No,438602.76,Unemployed,0
C102433,28.0,Female,islamabad,63363.81,Bachelor,14,26491.55,794.0,2026-08-30,Yes,-11709.98,Government,0
C102434,74.0,Female,rawalpindi,61663.75,Matric,6,23886.32,625.0,2026-08-31,No,323854.51,Business,0
C102435,26.0,Female,karachi,72312.64,Bachelor,6,62508.36,330.0,2026-01-09,Yes,551544.88,Private,1
C102436,34.0,Male,rawalpindi,85820.04,Matric,10,26392.2,806.0,2026-02-09,Yes,243474.2,Government,0
